payment_id,subscription_id,user_id,payment_date,amount_inr,payment_method,payment_status
PAY0000398,SUB000056,USR000048,2025-09-28,799,UPI,Success
PAY0000399,SUB000056,USR000048,2025-10-28,799,UPI,Success
PAY0000400,SUB000056,USR000048,2025-11-27,799,UPI,Failed
PAY0000401,SUB000056,USR000048,2025-12-27,799,UPI,Success
PAY0000402,SUB000057,USR000049,2025-06-27,799,Wallet,Success
PAY0000403,SUB000057,USR000049,2025-07-27,799,UPI,Success
PAY0000404,SUB000057,USR000049,2025-08-26,799,Net Banking,Success
PAY0000405,SUB000057,USR000049,2025-09-25,799,UPI,Success
PAY0000406,SUB000057,USR000049,2025-10-25,799,Debit Card,Success
PAY0000407,SUB000057,USR000049,2025-11-24,799,Debit Card,Success
PAY0000408,SUB000057,USR000049,2025-12-24,799,Debit Card,Success
PAY0000409,SUB000058,USR000050,2025-02-07,149,UPI,Success
PAY0000410,SUB000058,USR000050,2025-03-09,149,Debit Card,Failed
PAY0000411,SUB000058,USR000050,2025-04-08,149,Credit Card,Success
PAY0000412,SUB000058,USR000050,2025-05-08,149,UPI,Success
PAY0000413,SUB000058,USR000050,2025-06-07,149,Debit Card,Success
PAY0000414,SUB000058,USR000050,2025-07-07,149,Net Banking,Success
PAY0000415,SUB000058,USR000050,2025-08-06,149,UPI,Success
PAY0000416,SUB000058,USR000050,2025-09-05,149,Debit Card,Success
PAY0000417,SUB000058,USR000050,2025-10-05,149,Credit Card,Failed
PAY0000418,SUB000059,USR000051,2025-05-19,799,UPI,Success
PAY0000419,SUB000059,USR000051,2025-06-18,799,UPI,Failed
PAY0000420,SUB000059,USR000051,2025-07-18,799,Net Banking,Success
PAY0000421,SUB000059,USR000051,2025-08-17,799,Debit Card,Success
PAY0000422,SUB000059,USR000051,2025-09-16,799,UPI,Success
PAY0000423,SUB000059,USR000051,2025-10-16,799,UPI,Success
PAY0000424,SUB000059,USR000051,2025-11-15,799,Debit Card,Success
PAY0000425,SUB000059,USR000051,2025-12-15,799,Debit Card,Success
PAY0000426,SUB000060,USR000052,2025-04-30,299,UPI,Success
PAY0000427,SUB000060,USR000052,2025-05-30,299,UPI,Success
PAY0000428,SUB000060,USR000052,2025-06-29,299,UPI,Success
PAY0000429,SUB000060,USR000052,2025-07-29,299,UPI,Success
PAY0000430,SUB000060,USR000052,2025-08-28,299,Debit Card,Success
PAY0000431,SUB000060,USR000052,2025-09-27,299,Credit Card,Failed
PAY0000432,SUB000060,USR000052,2025-10-27,299,UPI,Success
PAY0000433,SUB000060,USR000052,2025-11-26,299,UPI,Success
PAY0000434,SUB000061,USR000052,2025-12-02,499,UPI,Success
PAY0000435,SUB000062,USR000053,2025-03-29,149,Credit Card,Success
PAY0000436,SUB000062,USR000053,2025-04-28,149,UPI,Success
PAY0000437,SUB000062,USR000053,2025-05-28,149,UPI,Success
PAY0000438,SUB000062,USR000053,2025-06-27,149,UPI,Success
PAY0000439,SUB000062,USR000053,2025-07-27,149,Credit Card,Success
PAY0000440,SUB000062,USR000053,2025-08-26,149,UPI,Failed
PAY0000441,SUB000062,USR000053,2025-09-25,149,UPI,Success
PAY0000442,SUB000062,USR000053,2025-10-25,149,UPI,Success
PAY0000443,SUB000062,USR000053,2025-11-24,149,Credit Card,Success
PAY0000444,SUB000062,USR000053,2025-12-24,149,Wallet,Success
PAY0000445,SUB000063,USR000054,2025-03-04,799,UPI,Failed
PAY0000446,SUB000063,USR000054,2025-04-03,799,Wallet,Success
PAY0000447,SUB000063,USR000054,2025-05-03,799,Net Banking,Success
PAY0000448,SUB000063,USR000054,2025-06-02,799,Wallet,Success
PAY0000449,SUB000063,USR000054,2025-07-02,799,Credit Card,Success
PAY0000450,SUB000063,USR000054,2025-08-01,799,UPI,Success
PAY0000451,SUB000063,USR000054,2025-08-31,799,UPI,Success
PAY0000452,SUB000064,USR000054,2025-09-30,499,UPI,Success
PAY0000453,SUB000064,USR000054,2025-10-30,499,UPI,Success
PAY0000454,SUB000064,USR000054,2025-11-29,499,UPI,Failed
PAY0000455,SUB000064,USR000054,2025-12-29,499,Debit Card,Success
PAY0000456,SUB000065,USR000055,2025-06-26,499,UPI,Success
PAY0000457,SUB000065,USR000055,2025-07-26,499,UPI,Success
PAY0000458,SUB000065,USR000055,2025-08-25,499,Credit Card,Success
PAY0000459,SUB000065,USR000055,2025-09-24,499,Credit Card,Success
PAY0000460,SUB000065,USR000055,2025-10-24,499,Credit Card,Success
PAY0000461,SUB000065,USR000055,2025-11-23,499,Wallet,Success
PAY0000462,SUB000065,USR000055,2025-12-23,499,Credit Card,Success
PAY0000463,SUB000066,USR000056,2025-02-09,499,UPI,Success
PAY0000464,SUB000066,USR000056,2025-03-11,499,Credit Card,Success
PAY0000465,SUB000066,USR000056,2025-04-10,499,Credit Card,Success
PAY0000466,SUB000066,USR000056,2025-05-10,499,UPI,Success
PAY0000467,SUB000066,USR000056,2025-06-09,499,Wallet,Success
PAY0000468,SUB000066,USR000056,2025-07-09,499,UPI,Success
PAY0000469,SUB000066,USR000056,2025-08-08,499,Debit Card,Success
PAY0000470,SUB000067,USR000057,2025-03-11,149,UPI,Success
PAY0000471,SUB000067,USR000057,2025-04-10,149,UPI,Success
PAY0000472,SUB000067,USR000057,2025-05-10,149,UPI,Success
PAY0000473,SUB000067,USR000057,2025-06-09,149,UPI,Success
PAY0000474,SUB000067,USR000057,2025-07-09,149,UPI,Failed
PAY0000475,SUB000067,USR000057,2025-08-08,149,Debit Card,Success
PAY0000476,SUB000067,USR000057,2025-09-07,149,Wallet,Success
PAY0000477,SUB000067,USR000057,2025-10-07,149,Debit Card,Success
PAY0000478,SUB000067,USR000057,2025-11-06,149,UPI,Success
PAY0000479,SUB000067,USR000057,2025-12-06,149,Debit Card,Success
PAY0000480,SUB000068,USR000058,2025-05-13,299,Credit Card,Success
PAY0000481,SUB000068,USR000058,2025-06-12,299,UPI,Success
PAY0000482,SUB000068,USR000058,2025-07-12,299,UPI,Success
PAY0000483,SUB000068,USR000058,2025-08-11,299,Credit Card,Failed
PAY0000484,SUB000068,USR000058,2025-09-10,299,Credit Card,Success
PAY0000485,SUB000068,USR000058,2025-10-10,299,UPI,Success
PAY0000486,SUB000068,USR000058,2025-11-09,299,Credit Card,Success
PAY0000487,SUB000068,USR000058,2025-12-09,299,UPI,Success
PAY0000488,SUB000069,USR000059,2025-04-27,799,Debit Card,Success
PAY0000489,SUB000069,USR000059,2025-05-27,799,UPI,Success
PAY0000490,SUB000069,USR000059,2025-06-26,799,UPI,Success
PAY0000491,SUB000069,USR000059,2025-07-26,799,Debit Card,Success
PAY0000492,SUB000069,USR000059,2025-08-25,799,Credit Card,Success
PAY0000493,SUB000069,USR000059,2025-09-24,799,Debit Card,Success
PAY0000494,SUB000069,USR000059,2025-10-24,799,UPI,Success
PAY0000495,SUB000069,USR000059,2025-11-23,799,UPI,Success
PAY0000496,SUB000069,USR000059,2025-12-23,799,UPI,Success
PAY0000497,SUB000070,USR000060,2025-06-23,499,Credit Card,Success
PAY0000498,SUB000070,USR000060,2025-07-23,499,Net Banking,Success
PAY0000499,SUB000070,USR000060,2025-08-22,499,UPI,Success
PAY0000500,SUB000070,USR000060,2025-09-21,499,UPI,Success
PAY0000501,SUB000070,USR000060,2025-10-21,499,UPI,Failed
PAY0000502,SUB000070,USR000060,2025-11-20,499,UPI,Success
PAY0000503,SUB000071,USR000061,2025-02-23,499,Debit Card,Success
PAY0000504,SUB000071,USR000061,2025-03-25,499,UPI,Success
PAY0000505,SUB000071,USR000061,2025-04-24,499,Credit Card,Success
PAY0000506,SUB000071,USR000061,2025-05-24,499,Credit Card,Success
PAY0000507,SUB000071,USR000061,2025-06-23,499,Credit Card,Success
PAY0000508,SUB000071,USR000061,2025-07-23,499,Debit Card,Success
PAY0000509,SUB000071,USR000061,2025-08-22,499,Credit Card,Failed
PAY0000510,SUB000072,USR000061,2025-08-28,149,Wallet,Success
PAY0000511,SUB000072,USR000061,2025-09-27,149,UPI,Success
PAY0000512,SUB000072,USR000061,2025-10-27,149,Credit Card,Success
PAY0000513,SUB000072,USR000061,2025-11-26,149,Net Banking,Success
PAY0000514,SUB000072,USR000061,2025-12-26,149,UPI,Success
PAY0000515,SUB000073,USR000062,2025-06-08,149,UPI,Success
PAY0000516,SUB000073,USR000062,2025-07-08,149,UPI,Success
PAY0000517,SUB000073,USR000062,2025-08-07,149,Credit Card,Success
PAY0000518,SUB000073,USR000062,2025-09-06,149,UPI,Failed
PAY0000519,SUB000073,USR000062,2025-10-06,149,Wallet,Success
PAY0000520,SUB000073,USR000062,2025-11-05,149,UPI,Success
PAY0000521,SUB000073,USR000062,2025-12-05,149,UPI,Success
PAY0000522,SUB000074,USR000062,2025-12-27,149,Net Banking,Success
PAY0000523,SUB000075,USR000063,2025-05-01,299,UPI,Success
PAY0000524,SUB000075,USR000063,2025-05-31,299,Net Banking,Success
PAY0000525,SUB000075,USR000063,2025-06-30,299,Wallet,Success
PAY0000526,SUB000075,USR000063,2025-07-30,299,UPI,Success
PAY0000527,SUB000075,USR000063,2025-08-29,299,Credit Card,Success
PAY0000528,SUB000075,USR000063,2025-09-28,299,UPI,Success
PAY0000529,SUB000075,USR000063,2025-10-28,299,UPI,Success
PAY0000530,SUB000075,USR000063,2025-11-27,299,Credit Card,Success
PAY0000531,SUB000075,USR000063,2025-12-27,299,UPI,Success
PAY0000532,SUB000076,USR000064,2025-04-22,299,Debit Card,Success
PAY0000533,SUB000076,USR000064,2025-05-22,299,UPI,Success
PAY0000534,SUB000076,USR000064,2025-06-21,299,Debit Card,Success
PAY0000535,SUB000076,USR000064,2025-07-21,299,UPI,Success
PAY0000536,SUB000077,USR000065,2025-02-10,149,UPI,Success
PAY0000537,SUB000077,USR000065,2025-03-12,149,Credit Card,Success
PAY0000538,SUB000077,USR000065,2025-04-11,149,Net Banking,Success
PAY0000539,SUB000077,USR000065,2025-05-11,149,UPI,Success
PAY0000540,SUB000077,USR000065,2025-06-10,149,UPI,Success
PAY0000541,SUB000077,USR000065,2025-07-10,149,UPI,Success
PAY0000542,SUB000077,USR000065,2025-08-09,149,Credit Card,Failed
PAY0000543,SUB000077,USR000065,2025-09-08,149,UPI,Success
PAY0000544,SUB000078,USR000065,2025-09-26,799,Debit Card,Success
PAY0000545,SUB000078,USR000065,2025-10-26,799,Credit Card,Success
PAY0000546,SUB000078,USR000065,2025-11-25,799,UPI,Success
PAY0000547,SUB000078,USR000065,2025-12-25,799,Credit Card,Success
PAY0000548,SUB000079,USR000066,2025-05-09,299,Net Banking,Success
PAY0000549,SUB000079,USR000066,2025-06-08,299,Debit Card,Success
PAY0000550,SUB000079,USR000066,2025-07-08,299,Credit Card,Success
PAY0000551,SUB000079,USR000066,2025-08-07,299,UPI,Success
PAY0000552,SUB000079,USR000066,2025-09-06,299,UPI,Success
PAY0000553,SUB000079,USR000066,2025-10-06,299,UPI,Success
PAY0000554,SUB000079,USR000066,2025-11-05,299,UPI,Success
PAY0000555,SUB000080,USR000067,2025-03-11,299,Credit Card,Success
PAY0000556,SUB000080,USR000067,2025-04-10,299,Wallet,Failed
PAY0000557,SUB000080,USR000067,2025-05-10,299,Credit Card,Failed
PAY0000558,SUB000080,USR000067,2025-06-09,299,Debit Card,Success
PAY0000559,SUB000080,USR000067,2025-07-09,299,UPI,Success
PAY0000560,SUB000080,USR000067,2025-08-08,299,UPI,Success
PAY0000561,SUB000080,USR000067,2025-09-07,299,UPI,Success
PAY0000562,SUB000080,USR000067,2025-10-07,299,Credit Card,Success
PAY0000563,SUB000080,USR000067,2025-11-06,299,UPI,Success
PAY0000564,SUB000081,USR000068,2025-10-11,299,UPI,Success
PAY0000565,SUB000081,USR000068,2025-11-10,299,Net Banking,Success
PAY0000566,SUB000081,USR000068,2025-12-10,299,Debit Card,Success
PAY0000567,SUB000082,USR000069,2025-02-21,149,Credit Card,Success
PAY0000568,SUB000082,USR000069,2025-03-23,149,Credit Card,Success
PAY0000569,SUB000082,USR000069,2025-04-22,149,UPI,Success
PAY0000570,SUB000082,USR000069,2025-05-22,149,Debit Card,Success
PAY0000571,SUB000082,USR000069,2025-06-21,149,Credit Card,Success
PAY0000572,SUB000083,USR000069,2025-06-24,299,Credit Card,Success
PAY0000573,SUB000083,USR000069,2025-07-24,299,UPI,Success
PAY0000574,SUB000083,USR000069,2025-08-23,299,UPI,Success
PAY0000575,SUB000083,USR000069,2025-09-22,299,UPI,Success
PAY0000576,SUB000084,USR000070,2025-02-19,799,Credit Card,Success
PAY0000577,SUB000084,USR000070,2025-03-21,799,Credit Card,Success
PAY0000578,SUB000084,USR000070,2025-04-20,799,Net Banking,Success
PAY0000579,SUB000084,USR000070,2025-05-20,799,Debit Card,Success
PAY0000580,SUB000084,USR000070,2025-06-19,799,Wallet,Success
PAY0000581,SUB000084,USR000070,2025-07-19,799,Debit Card,Success
PAY0000582,SUB000085,USR000070,2025-07-20,299,UPI,Success
PAY0000583,SUB000085,USR000070,2025-08-19,299,Credit Card,Success
PAY0000584,SUB000085,USR000070,2025-09-18,299,Debit Card,Success
PAY0000585,SUB000085,USR000070,2025-10-18,299,Credit Card,Success
PAY0000586,SUB000085,USR000070,2025-11-17,299,Credit Card,Success
PAY0000587,SUB000086,USR000071,2025-05-14,499,UPI,Success
PAY0000588,SUB000086,USR000071,2025-06-13,499,Debit Card,Success
PAY0000589,SUB000086,USR000071,2025-07-13,499,Wallet,Success
PAY0000590,SUB000086,USR000071,2025-08-12,499,Credit Card,Success
PAY0000591,SUB000086,USR000071,2025-09-11,499,UPI,Success
PAY0000592,SUB000086,USR000071,2025-10-11,499,UPI,Success
PAY0000593,SUB000086,USR000071,2025-11-10,499,UPI,Success
PAY0000594,SUB000086,USR000071,2025-12-10,499,UPI,Success
PAY0000595,SUB000087,USR000072,2025-01-15,499,UPI,Success
PAY0000596,SUB000087,USR000072,2025-02-14,499,UPI,Success
PAY0000597,SUB000087,USR000072,2025-03-16,499,UPI,Success
PAY0000598,SUB000087,USR000072,2025-04-15,499,UPI,Success
PAY0000599,SUB000087,USR000072,2025-05-15,499,Debit Card,Success
PAY0000600,SUB000087,USR000072,2025-06-14,499,UPI,Success
PAY0000601,SUB000087,USR000072,2025-07-14,499,UPI,Success
PAY0000602,SUB000087,USR000072,2025-08-13,499,Credit Card,Success
PAY0000603,SUB000087,USR000072,2025-09-12,499,UPI,Success
PAY0000604,SUB000087,USR000072,2025-10-12,499,Net Banking,Success
PAY0000605,SUB000087,USR000072,2025-11-11,499,Debit Card,Success
PAY0000606,SUB000088,USR000072,2025-11-27,499,Net Banking,Success
PAY0000607,SUB000088,USR000072,2025-12-27,499,UPI,Success
PAY0000608,SUB000089,USR000073,2025-03-06,499,UPI,Success
PAY0000609,SUB000089,USR000073,2025-04-05,499,Credit Card,Success
PAY0000610,SUB000089,USR000073,2025-05-05,499,UPI,Success
PAY0000611,SUB000089,USR000073,2025-06-04,499,UPI,Success
PAY0000612,SUB000089,USR000073,2025-07-04,499,Debit Card,Success
PAY0000613,SUB000089,USR000073,2025-08-03,499,UPI,Success
PAY0000614,SUB000089,USR000073,2025-09-02,499,UPI,Success
PAY0000615,SUB000090,USR000074,2025-04-10,149,UPI,Success
PAY0000616,SUB000090,USR000074,2025-05-10,149,Credit Card,Failed
PAY0000617,SUB000090,USR000074,2025-06-09,149,Debit Card,Failed
PAY0000618,SUB000090,USR000074,2025-07-09,149,Debit Card,Failed
PAY0000619,SUB000091,USR000075,2025-04-11,299,Net Banking,Failed
PAY0000620,SUB000091,USR000075,2025-05-11,299,Debit Card,Success
PAY0000621,SUB000091,USR000075,2025-06-10,299,Net Banking,Success
PAY0000622,SUB000091,USR000075,2025-07-10,299,Credit Card,Success
PAY0000623,SUB000091,USR000075,2025-08-09,299,UPI,Success
PAY0000624,SUB000091,USR000075,2025-09-08,299,Credit Card,Success
PAY0000625,SUB000091,USR000075,2025-10-08,299,UPI,Success
PAY0000626,SUB000091,USR000075,2025-11-07,299,UPI,Success
PAY0000627,SUB000091,USR000075,2025-12-07,299,UPI,Success
PAY0000628,SUB000092,USR000076,2025-01-28,149,Net Banking,Success
PAY0000629,SUB000092,USR000076,2025-02-27,149,Net Banking,Success
PAY0000630,SUB000092,USR000076,2025-03-29,149,Debit Card,Success
PAY0000631,SUB000092,USR000076,2025-04-28,149,UPI,Success
PAY0000632,SUB000092,USR000076,2025-05-28,149,Credit Card,Failed
PAY0000633,SUB000092,USR000076,2025-06-27,149,Credit Card,Success
PAY0000634,SUB000092,USR000076,2025-07-27,149,UPI,Success
PAY0000635,SUB000092,USR000076,2025-08-26,149,Wallet,Success
PAY0000636,SUB000092,USR000076,2025-09-25,149,UPI,Success
PAY0000637,SUB000092,USR000076,2025-10-25,149,Debit Card,Failed
PAY0000638,SUB000092,USR000076,2025-11-24,149,UPI,Success
PAY0000639,SUB000092,USR000076,2025-12-24,149,UPI,Success
PAY0000640,SUB000093,USR000077,2025-06-17,499,UPI,Success
PAY0000641,SUB000093,USR000077,2025-07-17,499,UPI,Success
PAY0000642,SUB000093,USR000077,2025-08-16,499,UPI,Success
PAY0000643,SUB000093,USR000077,2025-09-15,499,UPI,Success
PAY0000644,SUB000093,USR000077,2025-10-15,499,UPI,Failed
PAY0000645,SUB000093,USR000077,2025-11-14,499,Credit Card,Success
PAY0000646,SUB000093,USR000077,2025-12-14,499,Net Banking,Success
PAY0000647,SUB000094,USR000078,2025-07-21,299,UPI,Success
PAY0000648,SUB000094,USR000078,2025-08-20,299,Credit Card,Success
PAY0000649,SUB000094,USR000078,2025-09-19,299,Net Banking,Success
PAY0000650,SUB000094,USR000078,2025-10-19,299,UPI,Success
PAY0000651,SUB000094,USR000078,2025-11-18,299,Debit Card,Success
PAY0000652,SUB000094,USR000078,2025-12-18,299,UPI,Success
PAY0000653,SUB000095,USR000079,2025-04-10,299,UPI,Success
PAY0000654,SUB000095,USR000079,2025-05-10,299,Debit Card,Success
PAY0000655,SUB000095,USR000079,2025-06-09,299,UPI,Success
PAY0000656,SUB000095,USR000079,2025-07-09,299,Credit Card,Success
PAY0000657,SUB000095,USR000079,2025-08-08,299,UPI,Success
PAY0000658,SUB000095,USR000079,2025-09-07,299,UPI,Success
PAY0000659,SUB000095,USR000079,2025-10-07,299,UPI,Success
PAY0000660,SUB000095,USR000079,2025-11-06,299,Net Banking,Success
PAY0000661,SUB000096,USR000080,2025-01-26,149,Wallet,Success
PAY0000662,SUB000096,USR000080,2025-02-25,149,Credit Card,Success
PAY0000663,SUB000096,USR000080,2025-03-27,149,Credit Card,Success
PAY0000664,SUB000096,USR000080,2025-04-26,149,UPI,Success
PAY0000665,SUB000096,USR000080,2025-05-26,149,Net Banking,Success
PAY0000666,SUB000096,USR000080,2025-06-25,149,Credit Card,Success
PAY0000667,SUB000096,USR000080,2025-07-25,149,Credit Card,Success
PAY0000668,SUB000096,USR000080,2025-08-24,149,Debit Card,Success
PAY0000669,SUB000096,USR000080,2025-09-23,149,UPI,Success
PAY0000670,SUB000096,USR000080,2025-10-23,149,UPI,Success
PAY0000671,SUB000096,USR000080,2025-11-22,149,UPI,Success
PAY0000672,SUB000096,USR000080,2025-12-22,149,Credit Card,Success
PAY0000673,SUB000097,USR000081,2025-01-19,299,Debit Card,Success
PAY0000674,SUB000097,USR000081,2025-02-18,299,Debit Card,Success
PAY0000675,SUB000097,USR000081,2025-03-20,299,UPI,Success
PAY0000676,SUB000097,USR000081,2025-04-19,299,UPI,Failed
PAY0000677,SUB000097,USR000081,2025-05-19,299,Credit Card,Success
PAY0000678,SUB000097,USR000081,2025-06-18,299,UPI,Success
PAY0000679,SUB000097,USR000081,2025-07-18,299,UPI,Success
PAY0000680,SUB000098,USR000081,2025-08-02,499,UPI,Success
PAY0000681,SUB000098,USR000081,2025-09-01,499,Credit Card,Success
PAY0000682,SUB000098,USR000081,2025-10-01,499,Credit Card,Success
PAY0000683,SUB000099,USR000082,2025-02-24,299,Credit Card,Success
PAY0000684,SUB000099,USR000082,2025-03-26,299,Net Banking,Success
PAY0000685,SUB000099,USR000082,2025-04-25,299,Debit Card,Success
PAY0000686,SUB000099,USR000082,2025-05-25,299,Credit Card,Success
PAY0000687,SUB000099,USR000082,2025-06-24,299,Credit Card,Success
PAY0000688,SUB000099,USR000082,2025-07-24,299,Credit Card,Success
PAY0000689,SUB000099,USR000082,2025-08-23,299,UPI,Success
PAY0000690,SUB000099,USR000082,2025-09-22,299,UPI,Success
PAY0000691,SUB000099,USR000082,2025-10-22,299,UPI,Success
PAY0000692,SUB000099,USR000082,2025-11-21,299,UPI,Success
PAY0000693,SUB000099,USR000082,2025-12-21,299,Credit Card,Success
PAY0000694,SUB000100,USR000083,2025-05-06,299,UPI,Success
PAY0000695,SUB000100,USR000083,2025-06-05,299,UPI,Failed
PAY0000696,SUB000100,USR000083,2025-07-05,299,UPI,Success
PAY0000697,SUB000100,USR000083,2025-08-04,299,Credit Card,Success
PAY0000698,SUB000100,USR000083,2025-09-03,299,Debit Card,Success
PAY0000699,SUB000100,USR000083,2025-10-03,299,UPI,Success
PAY0000700,SUB000100,USR000083,2025-11-02,299,Debit Card,Success
PAY0000701,SUB000100,USR000083,2025-12-02,299,Wallet,Success
PAY0000702,SUB000101,USR000084,2025-02-15,799,UPI,Success
PAY0000703,SUB000101,USR000084,2025-03-17,799,Wallet,Success
PAY0000704,SUB000101,USR000084,2025-04-16,799,UPI,Failed
PAY0000705,SUB000101,USR000084,2025-05-16,799,Wallet,Success
PAY0000706,SUB000101,USR000084,2025-06-15,799,Credit Card,Success
PAY0000707,SUB000101,USR000084,2025-07-15,799,Debit Card,Success
PAY0000708,SUB000101,USR000084,2025-08-14,799,Credit Card,Failed
PAY0000709,SUB000101,USR000084,2025-09-13,799,UPI,Success
PAY0000710,SUB000101,USR000084,2025-10-13,799,Debit Card,Failed
PAY0000711,SUB000102,USR000085,2025-02-14,149,Credit Card,Success
PAY0000712,SUB000102,USR000085,2025-03-16,149,UPI,Success
PAY0000713,SUB000102,USR000085,2025-04-15,149,Credit Card,Success
PAY0000714,SUB000102,USR000085,2025-05-15,149,Net Banking,Success
PAY0000715,SUB000102,USR000085,2025-06-14,149,Credit Card,Success
PAY0000716,SUB000102,USR000085,2025-07-14,149,UPI,Success
PAY0000717,SUB000102,USR000085,2025-08-13,149,UPI,Success
PAY0000718,SUB000102,USR000085,2025-09-12,149,Wallet,Success
PAY0000719,SUB000102,USR000085,2025-10-12,149,Net Banking,Success
PAY0000720,SUB000102,USR000085,2025-11-11,149,UPI,Success
PAY0000721,SUB000102,USR000085,2025-12-11,149,UPI,Success
PAY0000722,SUB000103,USR000085,2025-12-25,799,UPI,Success
PAY0000723,SUB000104,USR000086,2025-05-05,149,Credit Card,Success
PAY0000724,SUB000104,USR000086,2025-06-04,149,UPI,Success
PAY0000725,SUB000104,USR000086,2025-07-04,149,Debit Card,Success
PAY0000726,SUB000104,USR000086,2025-08-03,149,Debit Card,Success
PAY0000727,SUB000104,USR000086,2025-09-02,149,UPI,Success
PAY0000728,SUB000104,USR000086,2025-10-02,149,Debit Card,Failed
PAY0000729,SUB000104,USR000086,2025-11-01,149,UPI,Success
PAY0000730,SUB000104,USR000086,2025-12-01,149,UPI,Success
