subscription_id,user_id,plan_name,monthly_price_inr,start_date,end_date,status,auto_renew
SUB000376,USR000323,Standard,499,2025-08-25,2026-01-01,Active,False
SUB000377,USR000324,Mobile,149,2025-03-30,2025-11-02,Expired,False
SUB000378,USR000325,Standard,499,2025-06-17,2026-01-01,Active,True
SUB000379,USR000326,Standard,499,2025-08-12,2025-12-15,Expired,True
SUB000380,USR000327,Premium,799,2025-02-22,2025-10-30,Expired,True
SUB000381,USR000328,Premium,799,2025-04-04,2026-01-01,Active,False
SUB000382,USR000329,Basic,299,2025-08-11,2026-01-01,Active,False
SUB000383,USR000330,Mobile,149,2025-05-02,2026-01-01,Active,True
SUB000384,USR000331,Premium,799,2025-05-28,2025-10-03,Expired,False
SUB000385,USR000332,Basic,299,2025-06-20,2025-11-24,Cancelled,False
SUB000386,USR000333,Basic,299,2025-03-23,2025-07-28,Expired,True
SUB000387,USR000334,Basic,299,2025-06-02,2026-01-01,Active,True
SUB000388,USR000335,Basic,299,2025-05-13,2026-01-01,Active,True
SUB000389,USR000336,Mobile,149,2025-03-13,2025-09-16,Cancelled,True
SUB000390,USR000337,Premium,799,2025-03-28,2026-01-01,Active,True
SUB000391,USR000338,Mobile,149,2025-08-17,2025-12-07,Cancelled,False
SUB000392,USR000338,Standard,499,2025-12-08,2026-01-01,Active,False
SUB000393,USR000339,Standard,499,2025-02-27,2026-01-01,Active,True
SUB000394,USR000340,Standard,499,2025-06-21,2026-01-01,Active,True
SUB000395,USR000341,Mobile,149,2025-04-29,2026-01-01,Active,True
SUB000396,USR000342,Basic,299,2025-06-19,2026-01-01,Active,True
SUB000397,USR000343,Basic,299,2025-06-14,2026-01-01,Active,False
SUB000398,USR000344,Standard,499,2025-04-26,2026-01-01,Active,False
SUB000399,USR000345,Mobile,149,2025-03-17,2025-12-11,Cancelled,True
SUB000400,USR000345,Basic,299,2025-12-12,2026-01-01,Active,False
SUB000401,USR000346,Mobile,149,2025-07-27,2026-01-01,Active,True
SUB000402,USR000347,Basic,299,2025-07-03,2025-12-19,Expired,True
SUB000403,USR000348,Standard,499,2025-05-05,2026-01-01,Active,True
SUB000404,USR000349,Premium,799,2025-04-28,2026-01-01,Active,True
SUB000405,USR000350,Mobile,149,2025-02-23,2025-12-25,Expired,True
SUB000406,USR000351,Standard,499,2025-06-13,2025-09-25,Cancelled,True
SUB000407,USR000352,Basic,299,2025-07-31,2026-01-01,Active,False
SUB000408,USR000353,Premium,799,2025-02-20,2025-11-27,Cancelled,True
SUB000409,USR000354,Basic,299,2025-02-26,2026-01-01,Active,True
SUB000410,USR000355,Mobile,149,2025-03-27,2026-01-01,Active,True
SUB000411,USR000356,Premium,799,2025-03-13,2025-12-22,Expired,True
SUB000412,USR000357,Standard,499,2025-04-16,2026-01-01,Active,False
SUB000413,USR000358,Basic,299,2025-04-12,2026-01-01,Active,True
SUB000414,USR000359,Standard,499,2025-02-19,2025-12-11,Cancelled,False
SUB000415,USR000360,Standard,499,2025-08-07,2026-01-01,Active,True
SUB000416,USR000361,Basic,299,2025-02-24,2026-01-01,Active,False
SUB000417,USR000362,Mobile,149,2025-04-14,2026-01-01,Active,True
SUB000418,USR000363,Basic,299,2025-03-07,2025-09-22,Cancelled,False
SUB000419,USR000363,Standard,499,2025-09-23,2026-01-01,Active,False
SUB000420,USR000364,Mobile,149,2025-07-10,2026-01-01,Active,True
SUB000421,USR000365,Mobile,149,2025-04-06,2025-09-25,Expired,True
SUB000422,USR000366,Basic,299,2025-04-26,2025-10-11,Cancelled,False
SUB000423,USR000367,Standard,499,2025-08-06,2026-01-01,Active,False
SUB000424,USR000368,Basic,299,2025-03-30,2025-12-09,Cancelled,True
SUB000425,USR000368,Premium,799,2025-12-10,2026-01-01,Active,True
SUB000426,USR000369,Premium,799,2025-05-08,2025-08-24,Cancelled,True
SUB000427,USR000370,Standard,499,2025-03-04,2025-10-01,Expired,True
SUB000428,USR000371,Basic,299,2025-04-14,2025-07-19,Cancelled,False
SUB000429,USR000372,Basic,299,2025-05-27,2025-12-15,Cancelled,True
SUB000430,USR000372,Standard,499,2025-12-16,2026-01-01,Active,True
SUB000431,USR000373,Basic,299,2025-02-21,2025-09-14,Cancelled,True
SUB000432,USR000374,Basic,299,2025-04-01,2026-01-01,Active,False
SUB000433,USR000375,Standard,499,2025-05-10,2026-01-01,Active,False
SUB000434,USR000376,Basic,299,2025-02-02,2026-01-01,Active,True
SUB000435,USR000377,Basic,299,2025-05-26,2026-01-01,Active,True
SUB000436,USR000378,Mobile,149,2025-05-06,2025-10-22,Expired,False
SUB000437,USR000379,Mobile,149,2025-03-21,2025-09-11,Cancelled,True
SUB000438,USR000380,Premium,799,2025-04-22,2025-12-14,Cancelled,True
SUB000439,USR000381,Basic,299,2025-08-14,2026-01-01,Active,True
SUB000440,USR000382,Basic,299,2025-02-10,2026-01-01,Active,False
SUB000441,USR000383,Mobile,149,2025-04-15,2026-01-01,Active,False
SUB000442,USR000384,Premium,799,2025-07-27,2025-10-31,Expired,True
SUB000443,USR000385,Mobile,149,2025-03-05,2026-01-01,Active,False
SUB000444,USR000386,Mobile,149,2025-03-25,2025-08-27,Expired,True
SUB000445,USR000386,Basic,299,2025-08-28,2026-01-01,Active,True
SUB000446,USR000387,Standard,499,2025-06-23,2026-01-01,Active,False
SUB000447,USR000388,Basic,299,2025-04-24,2026-01-01,Active,True
SUB000448,USR000389,Standard,499,2025-03-23,2025-11-12,Expired,True
SUB000449,USR000390,Mobile,149,2025-02-14,2025-09-24,Cancelled,True
SUB000450,USR000391,Basic,299,2025-06-11,2025-10-15,Cancelled,False
SUB000451,USR000392,Mobile,149,2025-08-21,2026-01-01,Active,True
SUB000452,USR000393,Premium,799,2025-04-24,2025-09-17,Cancelled,True
SUB000453,USR000393,Basic,299,2025-09-18,2026-01-01,Active,True
SUB000454,USR000394,Premium,799,2025-06-08,2025-11-07,Cancelled,True
SUB000455,USR000394,Basic,299,2025-11-08,2026-01-01,Active,True
SUB000456,USR000395,Premium,799,2025-03-19,2025-08-03,Cancelled,False
SUB000457,USR000396,Standard,499,2025-03-01,2026-01-01,Active,True
SUB000458,USR000397,Premium,799,2025-02-09,2026-01-01,Active,True
SUB000459,USR000398,Basic,299,2025-05-18,2026-01-01,Active,True
SUB000460,USR000399,Basic,299,2025-07-11,2025-11-01,Cancelled,True
SUB000461,USR000399,Basic,299,2025-11-02,2026-01-01,Active,False
SUB000462,USR000400,Mobile,149,2025-04-05,2026-01-01,Active,True
SUB000463,USR000401,Premium,799,2025-06-06,2026-01-01,Active,False
SUB000464,USR000402,Basic,299,2025-04-09,2025-12-16,Cancelled,True
SUB000465,USR000403,Mobile,149,2025-05-27,2026-01-01,Active,True
SUB000466,USR000404,Basic,299,2025-04-05,2026-01-01,Active,False
SUB000467,USR000405,Standard,499,2025-01-19,2025-11-02,Expired,True
SUB000468,USR000405,Standard,499,2025-11-03,2026-01-01,Active,True
SUB000469,USR000406,Mobile,149,2025-03-05,2025-07-26,Expired,False
SUB000470,USR000407,Premium,799,2025-03-19,2025-11-03,Expired,True
SUB000471,USR000408,Mobile,149,2025-04-11,2025-12-24,Expired,True
SUB000472,USR000408,Standard,499,2025-12-25,2026-01-01,Active,False
SUB000473,USR000409,Mobile,149,2025-05-16,2026-01-01,Active,True
SUB000474,USR000410,Standard,499,2025-02-02,2026-01-01,Active,True
SUB000475,USR000411,Basic,299,2025-02-11,2026-01-01,Active,True
SUB000476,USR000412,Standard,499,2025-04-06,2026-01-01,Active,True
SUB000477,USR000413,Standard,499,2025-07-16,2026-01-01,Active,True
SUB000478,USR000414,Mobile,149,2025-05-10,2025-11-01,Expired,False
SUB000479,USR000414,Basic,299,2025-11-02,2026-01-01,Active,False
SUB000480,USR000415,Standard,499,2025-02-16,2025-11-11,Expired,False
SUB000481,USR000416,Mobile,149,2025-01-31,2025-05-19,Cancelled,True
SUB000482,USR000417,Basic,299,2025-03-26,2025-12-11,Expired,True
SUB000483,USR000418,Basic,299,2025-04-09,2026-01-01,Active,True
SUB000484,USR000419,Mobile,149,2025-06-29,2026-01-01,Active,True
SUB000485,USR000420,Basic,299,2025-02-11,2026-01-01,Active,True
SUB000486,USR000421,Standard,499,2025-05-24,2026-01-01,Active,True
SUB000487,USR000422,Basic,299,2025-02-21,2025-09-28,Cancelled,True
SUB000488,USR000423,Basic,299,2025-07-14,2025-12-05,Cancelled,False
SUB000489,USR000423,Premium,799,2025-12-06,2026-01-01,Active,False
SUB000490,USR000424,Mobile,149,2025-06-16,2026-01-01,Active,False
SUB000491,USR000425,Basic,299,2025-06-12,2026-01-01,Active,True
SUB000492,USR000426,Standard,499,2025-06-23,2026-01-01,Active,False
SUB000493,USR000427,Basic,299,2025-03-22,2025-08-11,Cancelled,False
SUB000494,USR000427,Mobile,149,2025-08-12,2025-11-07,Expired,False
SUB000495,USR000428,Basic,299,2025-07-28,2025-11-07,Cancelled,False
SUB000496,USR000428,Basic,299,2025-11-08,2026-01-01,Active,True
SUB000497,USR000429,Basic,299,2025-04-06,2026-01-01,Active,True
SUB000498,USR000430,Basic,299,2025-05-21,2026-01-01,Active,True
SUB000499,USR000431,Basic,299,2025-07-25,2026-01-01,Active,True
SUB000500,USR000432,Standard,499,2025-01-26,2025-06-20,Expired,False
SUB000501,USR000433,Mobile,149,2025-06-26,2026-01-01,Active,True
SUB000502,USR000434,Premium,799,2025-05-29,2025-09-24,Expired,True
SUB000503,USR000434,Standard,499,2025-09-25,2026-01-01,Active,True
SUB000504,USR000435,Premium,799,2025-06-04,2025-12-20,Expired,True
SUB000505,USR000436,Standard,499,2025-02-24,2026-01-01,Active,True
SUB000506,USR000437,Mobile,149,2025-02-28,2026-01-01,Active,False
SUB000507,USR000438,Standard,499,2025-04-11,2025-09-27,Expired,True
SUB000508,USR000438,Standard,499,2025-09-28,2026-01-01,Active,False
SUB000509,USR000439,Standard,499,2025-04-16,2026-01-01,Active,False
SUB000510,USR000440,Basic,299,2025-03-21,2025-12-04,Cancelled,False
SUB000511,USR000440,Mobile,149,2025-12-05,2026-01-01,Active,True
SUB000512,USR000441,Basic,299,2025-07-12,2025-11-26,Expired,True
SUB000513,USR000442,Premium,799,2025-01-06,2025-08-24,Cancelled,False
SUB000514,USR000442,Premium,799,2025-08-25,2026-01-01,Active,False
SUB000515,USR000443,Premium,799,2025-03-31,2026-01-01,Active,True
SUB000516,USR000444,Standard,499,2025-02-07,2026-01-01,Active,False
SUB000517,USR000445,Basic,299,2025-07-26,2025-12-27,Cancelled,False
SUB000518,USR000445,Mobile,149,2025-12-28,2026-01-01,Active,True
SUB000519,USR000446,Standard,499,2025-05-11,2026-01-01,Active,True
SUB000520,USR000447,Basic,299,2025-04-02,2025-11-12,Expired,True
SUB000521,USR000447,Mobile,149,2025-11-13,2026-01-01,Active,True
SUB000522,USR000448,Mobile,149,2025-02-19,2025-10-18,Expired,True
SUB000523,USR000449,Premium,799,2025-05-08,2026-01-01,Active,True
SUB000524,USR000450,Mobile,149,2025-02-10,2025-06-30,Expired,True
SUB000525,USR000451,Premium,799,2025-05-08,2026-01-01,Active,True
SUB000526,USR000452,Premium,799,2025-08-01,2025-11-27,Expired,True
SUB000527,USR000453,Basic,299,2025-07-23,2025-11-17,Cancelled,True
SUB000528,USR000453,Mobile,149,2025-11-18,2026-01-01,Active,True
SUB000529,USR000454,Mobile,149,2025-02-28,2025-11-12,Expired,True
SUB000530,USR000454,Mobile,149,2025-11-13,2026-01-01,Active,True
SUB000531,USR000455,Standard,499,2025-07-19,2026-01-01,Active,True
SUB000532,USR000456,Premium,799,2025-01-20,2025-08-16,Cancelled,True
SUB000533,USR000457,Basic,299,2025-03-30,2025-10-04,Expired,True
SUB000534,USR000457,Basic,299,2025-10-05,2026-01-01,Active,True
SUB000535,USR000458,Standard,499,2025-03-02,2026-01-01,Active,False
SUB000536,USR000459,Mobile,149,2025-01-16,2025-08-05,Cancelled,True
SUB000537,USR000460,Standard,499,2025-06-07,2026-01-01,Active,True
SUB000538,USR000461,Basic,299,2025-06-28,2026-01-01,Active,True
SUB000539,USR000462,Premium,799,2025-06-23,2026-01-01,Active,False
SUB000540,USR000463,Mobile,149,2025-04-29,2025-10-06,Cancelled,False
SUB000541,USR000463,Standard,499,2025-10-07,2026-01-01,Active,True
SUB000542,USR000464,Mobile,149,2025-05-06,2025-11-21,Cancelled,True
SUB000543,USR000464,Premium,799,2025-11-22,2026-01-01,Active,True
SUB000544,USR000465,Standard,499,2025-08-13,2026-01-01,Active,False
SUB000545,USR000466,Mobile,149,2025-03-28,2025-10-01,Expired,True
SUB000546,USR000467,Standard,499,2025-05-09,2026-01-01,Active,True
SUB000547,USR000468,Basic,299,2025-03-13,2026-01-01,Active,True
SUB000548,USR000469,Premium,799,2025-06-27,2026-01-01,Active,True
SUB000549,USR000470,Mobile,149,2025-06-22,2026-01-01,Active,True
SUB000550,USR000471,Standard,499,2025-05-07,2025-11-04,Expired,True
SUB000551,USR000472,Mobile,149,2025-04-29,2026-01-01,Active,False
SUB000552,USR000473,Premium,799,2025-04-22,2025-10-18,Expired,False
SUB000553,USR000473,Basic,299,2025-10-19,2026-01-01,Active,True
SUB000554,USR000474,Standard,499,2025-05-07,2025-10-28,Cancelled,True
SUB000555,USR000474,Premium,799,2025-10-29,2026-01-01,Active,False
SUB000556,USR000475,Standard,499,2025-01-27,2025-09-16,Cancelled,False
SUB000557,USR000476,Basic,299,2025-05-10,2026-01-01,Active,True
SUB000558,USR000477,Premium,799,2025-08-03,2025-12-30,Cancelled,True
SUB000559,USR000478,Basic,299,2025-03-12,2026-01-01,Active,True
SUB000560,USR000479,Basic,299,2025-05-05,2026-01-01,Active,True
SUB000561,USR000480,Premium,799,2025-04-08,2025-12-16,Expired,True
SUB000562,USR000481,Standard,499,2025-03-20,2026-01-01,Active,False
SUB000563,USR000482,Mobile,149,2025-06-17,2026-01-01,Active,True
SUB000564,USR000483,Mobile,149,2025-03-19,2025-12-16,Cancelled,True
SUB000565,USR000483,Mobile,149,2025-12-17,2026-01-01,Active,False
SUB000566,USR000484,Basic,299,2025-06-11,2025-11-07,Expired,True
SUB000567,USR000484,Standard,499,2025-11-08,2026-01-01,Active,True
SUB000568,USR000485,Mobile,149,2025-04-30,2026-01-01,Active,True
SUB000569,USR000486,Standard,499,2025-02-04,2025-08-02,Expired,True
SUB000570,USR000487,Standard,499,2025-03-09,2026-01-01,Active,True
SUB000571,USR000488,Basic,299,2025-04-24,2026-01-01,Active,True
SUB000572,USR000489,Premium,799,2025-03-22,2026-01-01,Active,True
SUB000573,USR000490,Standard,499,2025-04-05,2026-01-01,Active,False
SUB000574,USR000491,Basic,299,2025-04-14,2025-08-25,Cancelled,True
SUB000575,USR000492,Premium,799,2025-03-13,2026-01-01,Active,True
SUB000576,USR000493,Basic,299,2025-02-19,2025-11-17,Expired,False
SUB000577,USR000494,Basic,299,2025-05-16,2025-10-05,Cancelled,True
SUB000578,USR000495,Standard,499,2025-01-03,2025-06-24,Cancelled,True
SUB000579,USR000496,Standard,499,2025-03-26,2025-12-26,Expired,False
SUB000580,USR000496,Mobile,149,2025-12-27,2026-01-01,Active,True
SUB000581,USR000497,Mobile,149,2025-05-16,2025-12-21,Cancelled,True
SUB000582,USR000498,Premium,799,2025-07-05,2025-12-29,Cancelled,True
SUB000583,USR000499,Standard,499,2025-04-02,2026-01-01,Active,True
SUB000584,USR000500,Basic,299,2025-08-10,2026-01-01,Active,False
SUB000585,USR000501,Basic,299,2025-02-16,2025-11-11,Cancelled,True
SUB000586,USR000501,Basic,299,2025-11-12,2026-01-01,Active,True
SUB000587,USR000502,Mobile,149,2025-05-02,2025-12-29,Cancelled,True
SUB000588,USR000503,Standard,499,2025-04-06,2026-01-01,Active,True
SUB000589,USR000504,Standard,499,2025-02-08,2025-12-15,Cancelled,True
SUB000590,USR000505,Mobile,149,2025-05-25,2026-01-01,Active,True
SUB000591,USR000506,Standard,499,2025-04-12,2025-07-20,Expired,False
SUB000592,USR000507,Mobile,149,2025-02-11,2025-10-14,Expired,True
SUB000593,USR000508,Premium,799,2025-05-15,2025-11-27,Cancelled,True
SUB000594,USR000509,Premium,799,2025-01-28,2025-07-05,Cancelled,True
SUB000595,USR000510,Standard,499,2025-06-02,2026-01-01,Active,True
SUB000596,USR000511,Mobile,149,2025-03-06,2025-10-21,Cancelled,False
SUB000597,USR000512,Mobile,149,2025-09-14,2026-01-01,Active,True
SUB000598,USR000513,Mobile,149,2025-03-10,2026-01-01,Active,False
SUB000599,USR000514,Premium,799,2025-04-12,2025-07-26,Cancelled,False
SUB000600,USR000515,Basic,299,2025-05-12,2026-01-01,Active,False
SUB000601,USR000516,Standard,499,2025-03-16,2026-01-01,Active,True
SUB000602,USR000517,Mobile,149,2025-06-22,2026-01-01,Active,False
SUB000603,USR000518,Basic,299,2025-04-25,2025-11-30,Cancelled,False
SUB000604,USR000519,Basic,299,2025-01-18,2025-08-31,Expired,True
SUB000605,USR000520,Basic,299,2025-02-03,2025-10-20,Cancelled,True
SUB000606,USR000521,Mobile,149,2025-07-03,2026-01-01,Active,True
SUB000607,USR000522,Basic,299,2025-04-13,2025-10-07,Cancelled,True
SUB000608,USR000523,Mobile,149,2025-04-05,2025-07-07,Expired,False
SUB000609,USR000524,Premium,799,2025-04-11,2026-01-01,Active,True
SUB000610,USR000525,Basic,299,2025-02-15,2025-08-23,Cancelled,True
SUB000611,USR000525,Mobile,149,2025-08-24,2026-01-01,Active,True
SUB000612,USR000526,Standard,499,2025-04-02,2025-09-07,Cancelled,True
SUB000613,USR000527,Mobile,149,2025-04-09,2026-01-01,Active,True
SUB000614,USR000528,Basic,299,2025-09-10,2026-01-01,Active,False
SUB000615,USR000529,Premium,799,2025-04-15,2025-12-17,Expired,False
SUB000616,USR000529,Mobile,149,2025-12-18,2026-01-01,Active,False
SUB000617,USR000530,Standard,499,2025-04-11,2025-08-02,Cancelled,True
SUB000618,USR000531,Standard,499,2025-04-16,2025-12-28,Expired,True
SUB000619,USR000531,Basic,299,2025-12-29,2026-01-01,Active,True
SUB000620,USR000532,Standard,499,2025-04-17,2025-10-14,Expired,True
SUB000621,USR000533,Basic,299,2025-04-02,2026-01-01,Active,True
SUB000622,USR000534,Mobile,149,2025-06-07,2026-01-01,Active,False
SUB000623,USR000535,Standard,499,2025-03-30,2025-07-01,Expired,True
SUB000624,USR000536,Mobile,149,2025-07-04,2026-01-01,Active,False
SUB000625,USR000537,Standard,499,2025-03-31,2025-10-19,Expired,False
SUB000626,USR000538,Standard,499,2025-06-16,2026-01-01,Active,True
SUB000627,USR000539,Premium,799,2025-06-11,2025-10-02,Expired,False
SUB000628,USR000540,Basic,299,2025-03-19,2025-11-28,Expired,True
SUB000629,USR000541,Premium,799,2025-02-05,2025-06-29,Cancelled,False
SUB000630,USR000542,Standard,499,2025-08-08,2026-01-01,Active,True
SUB000631,USR000543,Basic,299,2025-03-30,2026-01-01,Active,False
SUB000632,USR000544,Basic,299,2025-04-27,2025-09-17,Cancelled,False
SUB000633,USR000545,Standard,499,2025-03-06,2025-12-03,Expired,False
SUB000634,USR000546,Standard,499,2025-03-13,2025-12-06,Cancelled,True
SUB000635,USR000547,Mobile,149,2025-07-09,2026-01-01,Active,True
SUB000636,USR000548,Mobile,149,2025-07-16,2026-01-01,Active,True
SUB000637,USR000549,Standard,499,2025-05-14,2025-09-17,Cancelled,True
SUB000638,USR000550,Premium,799,2025-04-07,2026-01-01,Active,True
SUB000639,USR000551,Standard,499,2025-05-27,2026-01-01,Active,True
SUB000640,USR000552,Standard,499,2025-03-18,2025-10-20,Expired,True
SUB000641,USR000552,Premium,799,2025-10-21,2026-01-01,Active,True
SUB000642,USR000553,Premium,799,2025-04-28,2026-01-01,Active,True
SUB000643,USR000554,Premium,799,2025-02-22,2025-09-12,Cancelled,True
SUB000644,USR000554,Basic,299,2025-09-13,2026-01-01,Active,False
SUB000645,USR000555,Premium,799,2025-02-19,2025-08-02,Expired,False
SUB000646,USR000556,Standard,499,2025-05-14,2026-01-01,Active,True
SUB000647,USR000557,Mobile,149,2025-05-03,2025-12-11,Cancelled,False
SUB000648,USR000558,Standard,499,2025-04-28,2025-08-22,Cancelled,True
SUB000649,USR000559,Basic,299,2025-03-28,2025-11-18,Expired,False
SUB000650,USR000560,Standard,499,2025-05-05,2026-01-01,Active,True
SUB000651,USR000561,Basic,299,2025-03-12,2025-08-05,Cancelled,True
SUB000652,USR000561,Standard,499,2025-08-06,2025-11-17,Expired,True
SUB000653,USR000562,Premium,799,2025-01-18,2025-09-10,Cancelled,True
SUB000654,USR000563,Basic,299,2025-04-15,2026-01-01,Active,True
SUB000655,USR000564,Premium,799,2025-02-10,2025-09-20,Cancelled,True
SUB000656,USR000565,Basic,299,2025-06-06,2026-01-01,Active,True
SUB000657,USR000566,Standard,499,2025-07-17,2026-01-01,Active,False
SUB000658,USR000567,Standard,499,2025-08-22,2026-01-01,Active,False
SUB000659,USR000568,Premium,799,2025-04-16,2026-01-01,Active,True
SUB000660,USR000569,Standard,499,2025-03-05,2025-11-18,Expired,True
SUB000661,USR000570,Mobile,149,2025-04-26,2026-01-01,Active,True
SUB000662,USR000571,Mobile,149,2025-04-11,2025-12-13,Cancelled,True
SUB000663,USR000571,Premium,799,2025-12-14,2026-01-01,Active,True
SUB000664,USR000572,Standard,499,2025-04-23,2026-01-01,Active,True
SUB000665,USR000573,Premium,799,2025-06-27,2026-01-01,Active,False
SUB000666,USR000574,Mobile,149,2025-03-26,2026-01-01,Active,True
SUB000667,USR000575,Mobile,149,2025-04-17,2026-01-01,Active,True
SUB000668,USR000576,Standard,499,2025-02-23,2026-01-01,Active,True
SUB000669,USR000577,Premium,799,2025-04-10,2026-01-01,Active,True
SUB000670,USR000578,Mobile,149,2025-08-15,2026-01-01,Active,True
SUB000671,USR000579,Standard,499,2025-03-09,2025-09-29,Cancelled,False
SUB000672,USR000579,Premium,799,2025-09-30,2026-01-01,Active,False
SUB000673,USR000580,Mobile,149,2025-06-14,2026-01-01,Active,True
SUB000674,USR000581,Basic,299,2025-04-03,2025-08-31,Expired,True
SUB000675,USR000582,Standard,499,2025-06-16,2025-10-11,Cancelled,True
