user_id,country,language,signup_date,acquisition_channel,age_group,account_status
USR000428,France,Telugu,2025-07-28,Organic Search,25-34,Active
USR000429,Brazil,French,2025-04-06,Paid Ads,45-54,Inactive
USR000430,Germany,Telugu,2025-05-21,Paid Ads,25-34,Active
USR000431,India,English,2025-07-25,Organic Search,18-24,Inactive
USR000432,Australia,Tamil,2025-01-26,Organic Search,35-44,Active
USR000433,United Kingdom,Hindi,2025-06-26,Organic Search,25-34,Active
USR000434,United States,Spanish,2025-05-29,Referral,25-34,Inactive
USR000435,Singapore,Spanish,2025-06-04,Social Media,45-54,Active
USR000436,Australia,English,2025-02-24,Social Media,25-34,Inactive
USR000437,Canada,German,2025-02-28,Organic Search,18-24,Inactive
USR000438,India,Bengali,2025-04-11,Social Media,25-34,Active
USR000439,UAE,Bengali,2025-04-16,Partner Bundle,18-24,Inactive
USR000440,Germany,Telugu,2025-03-21,Organic Search,25-34,Active
USR000441,India,Telugu,2025-07-12,Partner Bundle,25-34,Active
USR000442,India,Bengali,2025-01-06,App Store,18-24,Active
USR000443,India,Bengali,2025-03-31,Organic Search,45-54,Inactive
USR000444,India,German,2025-02-07,Paid Ads,25-34,Active
USR000445,Canada,Telugu,2025-07-26,Organic Search,25-34,Active
USR000446,India,Hindi,2025-05-11,Organic Search,18-24,Active
USR000447,Singapore,French,2025-04-02,Referral,35-44,Active
USR000448,France,Tamil,2025-02-19,Social Media,25-34,Active
USR000449,United States,Spanish,2025-05-08,App Store,45-54,Active
USR000450,United States,Hindi,2025-02-10,Partner Bundle,18-24,Active
USR000451,India,English,2025-05-08,Partner Bundle,18-24,Active
USR000452,India,French,2025-08-01,Organic Search,25-34,Active
USR000453,India,Hindi,2025-07-23,Paid Ads,45-54,Active
USR000454,United States,Spanish,2025-02-28,Referral,25-34,Active
USR000455,Singapore,Tamil,2025-07-19,Social Media,25-34,Active
USR000456,Singapore,Spanish,2025-01-20,Partner Bundle,45-54,Active
USR000457,Germany,Spanish,2025-03-30,Social Media,25-34,Active
USR000458,Canada,French,2025-03-02,Paid Ads,25-34,Active
USR000459,France,Spanish,2025-01-16,Referral,35-44,Inactive
USR000460,United States,Tamil,2025-06-07,Organic Search,25-34,Active
USR000461,India,Portuguese,2025-06-28,Organic Search,18-24,Active
USR000462,Canada,Bengali,2025-06-23,Paid Ads,55+,Active
USR000463,Singapore,Hindi,2025-04-29,App Store,25-34,Active
USR000464,India,Spanish,2025-05-06,Social Media,25-34,Active
USR000465,India,Bengali,2025-08-13,Organic Search,18-24,Active
USR000466,India,Spanish,2025-03-28,Partner Bundle,18-24,Active
USR000467,India,German,2025-05-09,Referral,25-34,Active
USR000468,India,Portuguese,2025-03-13,Organic Search,55+,Active
USR000469,United States,Hindi,2025-06-27,Organic Search,35-44,Active
USR000470,Singapore,Portuguese,2025-06-22,Organic Search,35-44,Active
USR000471,UAE,German,2025-05-07,Paid Ads,25-34,Active
USR000472,Singapore,Portuguese,2025-04-29,Paid Ads,45-54,Active
USR000473,India,French,2025-04-22,Referral,25-34,Active
USR000474,India,Bengali,2025-05-07,Referral,25-34,Active
USR000475,India,Bengali,2025-01-27,Social Media,55+,Active
USR000476,Singapore,Spanish,2025-05-10,Partner Bundle,35-44,Active
USR000477,India,German,2025-08-03,App Store,45-54,Inactive
USR000478,United Kingdom,English,2025-03-12,Partner Bundle,25-34,Active
USR000479,India,Tamil,2025-05-05,Social Media,18-24,Active
USR000480,India,Portuguese,2025-04-08,Partner Bundle,55+,Inactive
USR000481,India,English,2025-03-20,Organic Search,35-44,Inactive
USR000482,Australia,Hindi,2025-06-17,Organic Search,18-24,Active
USR000483,India,Telugu,2025-03-19,Social Media,35-44,Active
USR000484,India,Tamil,2025-06-11,Organic Search,25-34,Active
USR000485,United States,Spanish,2025-04-30,Referral,45-54,Inactive
USR000486,Canada,Hindi,2025-02-04,Social Media,25-34,Inactive
USR000487,United States,Telugu,2025-03-09,Organic Search,55+,Active
USR000488,Singapore,German,2025-04-24,App Store,25-34,Active
USR000489,United States,Tamil,2025-03-22,Referral,55+,Active
USR000490,India,Portuguese,2025-04-05,Organic Search,35-44,Active
USR000491,United Kingdom,Telugu,2025-04-14,Organic Search,55+,Active
USR000492,United States,French,2025-03-13,Social Media,35-44,Active
USR000493,Germany,Portuguese,2025-02-19,Partner Bundle,35-44,Active
USR000494,Singapore,Spanish,2025-05-16,Referral,18-24,Active
USR000495,France,French,2025-01-03,Organic Search,18-24,Inactive
USR000496,United States,Spanish,2025-03-26,Organic Search,18-24,Inactive
USR000497,India,Spanish,2025-05-16,Organic Search,25-34,Active
USR000498,Singapore,English,2025-07-05,App Store,25-34,Active
USR000499,United States,German,2025-04-02,Partner Bundle,25-34,Active
USR000500,Germany,French,2025-08-10,Organic Search,18-24,Active
USR000501,Brazil,Portuguese,2025-02-16,Organic Search,35-44,Active
USR000502,United Kingdom,French,2025-05-02,Organic Search,25-34,Active
USR000503,United States,Spanish,2025-04-06,App Store,55+,Active
USR000504,Australia,Tamil,2025-02-08,App Store,18-24,Active
USR000505,India,German,2025-05-25,Social Media,25-34,Active
USR000506,United States,French,2025-04-12,Partner Bundle,25-34,Inactive
USR000507,India,English,2025-02-11,Organic Search,25-34,Active
USR000508,India,Spanish,2025-05-15,Referral,25-34,Inactive
USR000509,United Kingdom,French,2025-01-28,Partner Bundle,18-24,Active
USR000510,United Kingdom,Bengali,2025-06-02,App Store,18-24,Inactive
USR000511,Germany,Portuguese,2025-03-06,Referral,35-44,Active
USR000512,UAE,Bengali,2025-09-14,Organic Search,45-54,Inactive
USR000513,India,Portuguese,2025-03-10,Partner Bundle,35-44,Active
USR000514,Germany,English,2025-04-12,Referral,25-34,Inactive
USR000515,United States,English,2025-05-12,Social Media,25-34,Active
USR000516,Canada,Spanish,2025-03-16,Social Media,35-44,Inactive
USR000517,France,French,2025-06-22,Social Media,18-24,Active
USR000518,India,Hindi,2025-04-25,Referral,18-24,Active
USR000519,United Kingdom,Telugu,2025-01-18,Organic Search,55+,Active
USR000520,United States,Portuguese,2025-02-03,Social Media,35-44,Active
USR000521,Germany,Tamil,2025-07-03,Social Media,35-44,Inactive
USR000522,Australia,French,2025-04-13,Referral,18-24,Active
USR000523,Germany,Tamil,2025-04-05,Organic Search,25-34,Active
USR000524,India,English,2025-04-11,Referral,25-34,Inactive
USR000525,Australia,Tamil,2025-02-15,Referral,25-34,Active
USR000526,United Kingdom,French,2025-04-02,Social Media,45-54,Active
USR000527,United States,Spanish,2025-04-09,Organic Search,35-44,Active
USR000528,United States,Tamil,2025-09-10,App Store,25-34,Active
USR000529,India,Portuguese,2025-04-15,Social Media,35-44,Active
USR000530,India,Bengali,2025-04-11,Social Media,35-44,Active
USR000531,India,Bengali,2025-04-16,Referral,25-34,Active
USR000532,India,Portuguese,2025-04-17,Organic Search,45-54,Active
USR000533,France,Tamil,2025-04-02,App Store,25-34,Active
USR000534,UAE,Bengali,2025-06-07,Referral,35-44,Active
USR000535,France,Telugu,2025-03-30,Paid Ads,25-34,Inactive
USR000536,France,English,2025-07-04,Paid Ads,35-44,Inactive
USR000537,India,Tamil,2025-03-31,App Store,25-34,Active
USR000538,United States,French,2025-06-16,App Store,25-34,Active
USR000539,UAE,Spanish,2025-06-11,Partner Bundle,55+,Active
USR000540,Germany,Spanish,2025-03-19,Social Media,35-44,Active
USR000541,India,Bengali,2025-02-05,Social Media,45-54,Active
USR000542,United States,English,2025-08-08,Organic Search,25-34,Active
USR000543,India,Telugu,2025-03-30,Partner Bundle,25-34,Active
USR000544,India,French,2025-04-27,Referral,18-24,Active
USR000545,United States,English,2025-03-06,Paid Ads,25-34,Active
USR000546,UAE,Hindi,2025-03-13,Social Media,55+,Active
USR000547,Canada,Telugu,2025-07-09,Referral,35-44,Inactive
USR000548,United States,English,2025-07-16,Referral,35-44,Active
USR000549,United States,Tamil,2025-05-14,App Store,35-44,Active
USR000550,France,French,2025-04-07,Referral,25-34,Active
USR000551,India,Spanish,2025-05-27,App Store,18-24,Active
USR000552,United Kingdom,Telugu,2025-03-18,Organic Search,18-24,Active
USR000553,India,Portuguese,2025-04-28,Organic Search,35-44,Active
USR000554,United States,German,2025-02-22,Organic Search,25-34,Active
USR000555,India,Tamil,2025-02-19,Organic Search,45-54,Active
USR000556,France,Telugu,2025-05-14,Organic Search,25-34,Active
USR000557,India,Tamil,2025-05-03,Organic Search,18-24,Active
USR000558,India,Tamil,2025-04-28,Social Media,55+,Inactive
USR000559,India,Spanish,2025-03-28,Organic Search,25-34,Active
USR000560,Canada,Spanish,2025-05-05,Social Media,45-54,Active
USR000561,Australia,German,2025-03-12,Partner Bundle,18-24,Inactive
USR000562,India,Telugu,2025-01-18,Referral,25-34,Active
USR000563,India,Tamil,2025-04-15,Partner Bundle,35-44,Active
USR000564,Germany,Hindi,2025-02-10,Paid Ads,25-34,Active
USR000565,Australia,Spanish,2025-06-06,Partner Bundle,35-44,Active
USR000566,France,German,2025-07-17,Paid Ads,45-54,Active
USR000567,Canada,Telugu,2025-08-22,App Store,35-44,Active
USR000568,Germany,Tamil,2025-04-16,Social Media,25-34,Active
USR000569,United States,Spanish,2025-03-05,Social Media,55+,Active
USR000570,United Kingdom,Telugu,2025-04-26,Partner Bundle,45-54,Active
USR000571,Germany,German,2025-04-11,Organic Search,35-44,Active
USR000572,India,French,2025-04-23,Social Media,25-34,Inactive
USR000573,United States,Tamil,2025-06-27,Paid Ads,25-34,Active
USR000574,Australia,Hindi,2025-03-26,Social Media,35-44,Active
USR000575,United Kingdom,Telugu,2025-04-17,Organic Search,25-34,Active
USR000576,Canada,Hindi,2025-02-23,App Store,55+,Active
USR000577,India,Telugu,2025-04-10,Social Media,35-44,Inactive
USR000578,India,Bengali,2025-08-15,Organic Search,25-34,Active
USR000579,India,Hindi,2025-03-09,Referral,35-44,Active
USR000580,Singapore,Bengali,2025-06-14,Organic Search,25-34,Inactive
USR000581,Singapore,Telugu,2025-04-03,App Store,18-24,Active
USR000582,India,Spanish,2025-06-16,Organic Search,25-34,Active
USR000583,India,Telugu,2025-06-10,Partner Bundle,45-54,Active
USR000584,India,English,2025-02-21,Paid Ads,18-24,Active
USR000585,India,Hindi,2025-06-03,Referral,45-54,Active
USR000586,India,German,2025-02-03,App Store,35-44,Active
USR000587,India,Portuguese,2025-02-11,Partner Bundle,35-44,Active
USR000588,Germany,English,2025-04-07,Organic Search,45-54,Active
USR000589,Australia,German,2025-07-21,Social Media,55+,Active
USR000590,India,Tamil,2025-05-15,Referral,25-34,Active
USR000591,Australia,Spanish,2025-02-27,Referral,45-54,Inactive
USR000592,United Kingdom,German,2025-01-21,Referral,25-34,Active
USR000593,India,Hindi,2025-05-25,Referral,18-24,Active
USR000594,Australia,Bengali,2025-04-17,App Store,35-44,Active
USR000595,India,Spanish,2025-04-27,Social Media,45-54,Active
USR000596,India,German,2025-05-12,Organic Search,18-24,Active
USR000597,India,English,2025-06-26,App Store,25-34,Active
USR000598,Singapore,German,2025-04-10,Paid Ads,35-44,Active
USR000599,Australia,English,2025-07-15,Organic Search,35-44,Active
USR000600,United States,Portuguese,2025-03-04,Organic Search,25-34,Active
USR000601,France,Hindi,2025-01-27,Social Media,35-44,Inactive
USR000602,India,Tamil,2025-06-25,Organic Search,25-34,Active
USR000603,Singapore,Portuguese,2025-02-12,Partner Bundle,35-44,Active
USR000604,Australia,Spanish,2025-04-25,Organic Search,25-34,Inactive
USR000605,United Kingdom,Tamil,2025-07-20,Paid Ads,25-34,Active
USR000606,Germany,English,2025-01-27,Paid Ads,25-34,Active
USR000607,Canada,Telugu,2025-05-15,Paid Ads,35-44,Inactive
USR000608,UAE,Hindi,2025-01-26,Referral,45-54,Inactive
USR000609,France,German,2025-04-17,Paid Ads,25-34,Active
USR000610,India,German,2025-01-06,Referral,25-34,Active
USR000611,India,English,2025-02-08,Social Media,35-44,Active
USR000612,India,Telugu,2025-03-05,App Store,18-24,Active
USR000613,India,French,2025-01-23,Social Media,45-54,Active
USR000614,United States,French,2025-05-23,Referral,25-34,Active
USR000615,India,Telugu,2025-05-06,Referral,45-54,Active
USR000616,India,English,2025-07-22,App Store,35-44,Active
USR000617,Germany,Tamil,2025-02-13,Referral,45-54,Active
USR000618,France,English,2025-03-28,Referral,18-24,Active
USR000619,India,Tamil,2025-02-01,Organic Search,25-34,Active
USR000620,India,Hindi,2025-03-11,Partner Bundle,25-34,Active
USR000621,India,English,2025-08-05,App Store,35-44,Active
USR000622,UAE,Bengali,2025-06-01,Social Media,18-24,Inactive
USR000623,United States,Telugu,2025-02-10,Paid Ads,35-44,Inactive
USR000624,Brazil,Hindi,2025-01-13,Referral,45-54,Active
USR000625,UAE,Hindi,2025-01-12,Organic Search,18-24,Active
USR000626,UAE,German,2025-05-26,Social Media,25-34,Active
USR000627,India,French,2025-03-04,App Store,25-34,Active
USR000628,United States,French,2025-09-22,App Store,55+,Active
USR000629,Brazil,Portuguese,2025-04-13,Organic Search,55+,Inactive
USR000630,India,English,2025-03-08,Organic Search,18-24,Active
USR000631,United Kingdom,Portuguese,2025-02-03,App Store,25-34,Active
USR000632,United States,Spanish,2025-06-19,Partner Bundle,18-24,Active
USR000633,United States,Bengali,2025-03-17,Social Media,35-44,Active
USR000634,UAE,German,2025-04-24,Social Media,35-44,Active
USR000635,United Kingdom,Spanish,2025-04-18,Social Media,35-44,Active
USR000636,Germany,Portuguese,2025-04-12,Organic Search,25-34,Active
USR000637,Canada,Portuguese,2025-06-04,Paid Ads,25-34,Active
USR000638,United Kingdom,Bengali,2025-02-05,Social Media,18-24,Active
USR000639,Germany,Spanish,2025-04-15,App Store,35-44,Active
USR000640,Brazil,Spanish,2025-03-23,App Store,25-34,Active
USR000641,Brazil,Spanish,2025-06-05,Partner Bundle,18-24,Inactive
USR000642,Germany,Tamil,2025-06-23,App Store,25-34,Active
USR000643,United States,Hindi,2025-02-20,App Store,18-24,Active
USR000644,India,Portuguese,2025-05-30,Social Media,25-34,Active
USR000645,India,Hindi,2025-02-07,Organic Search,18-24,Active
USR000646,India,Bengali,2025-04-06,Organic Search,55+,Inactive
USR000647,United States,French,2025-04-16,Referral,25-34,Inactive
USR000648,India,French,2025-06-17,Social Media,25-34,Active
USR000649,India,German,2025-05-31,App Store,35-44,Inactive
USR000650,India,English,2025-02-08,Referral,45-54,Active
USR000651,United Kingdom,French,2025-05-26,Organic Search,55+,Active
USR000652,India,Tamil,2025-04-23,Referral,25-34,Active
USR000653,Australia,Hindi,2025-08-11,App Store,25-34,Inactive
USR000654,India,Spanish,2025-03-11,App Store,18-24,Active
USR000655,Canada,French,2025-03-24,Organic Search,25-34,Inactive
USR000656,UAE,Spanish,2025-08-25,Organic Search,35-44,Active
USR000657,India,Portuguese,2025-07-03,Social Media,25-34,Inactive
USR000658,Brazil,Tamil,2025-02-07,Organic Search,45-54,Active
USR000659,Canada,German,2025-04-05,Paid Ads,25-34,Active
USR000660,India,German,2025-05-13,Social Media,25-34,Active
USR000661,India,Hindi,2025-06-07,Organic Search,35-44,Inactive
USR000662,UAE,Portuguese,2025-02-19,Organic Search,25-34,Active
USR000663,United Kingdom,Hindi,2025-07-25,Partner Bundle,45-54,Inactive
USR000664,India,German,2025-01-27,Organic Search,25-34,Inactive
USR000665,Singapore,Telugu,2025-02-17,Organic Search,25-34,Active
USR000666,Germany,Spanish,2025-07-16,Organic Search,25-34,Inactive
USR000667,Australia,Bengali,2025-04-15,Organic Search,45-54,Active
USR000668,UAE,German,2025-04-20,Paid Ads,45-54,Inactive
USR000669,Germany,Spanish,2025-05-10,Organic Search,45-54,Active
USR000670,India,Spanish,2025-02-26,Referral,45-54,Active
USR000671,United Kingdom,Spanish,2025-01-31,App Store,25-34,Inactive
USR000672,France,Spanish,2025-05-10,App Store,35-44,Active
USR000673,India,French,2025-05-26,Organic Search,45-54,Active
USR000674,India,English,2025-04-27,Organic Search,45-54,Active
USR000675,India,Spanish,2025-03-18,Paid Ads,25-34,Active
USR000676,India,German,2025-02-13,Organic Search,25-34,Active
USR000677,India,Bengali,2025-03-28,App Store,25-34,Active
USR000678,France,Bengali,2025-08-25,Social Media,35-44,Inactive
USR000679,France,Portuguese,2025-04-02,Organic Search,35-44,Inactive
USR000680,India,Portuguese,2025-03-27,Partner Bundle,35-44,Active
USR000681,Australia,Tamil,2025-04-09,Organic Search,35-44,Active
USR000682,Canada,Telugu,2025-03-30,Organic Search,45-54,Active
USR000683,India,French,2025-07-17,App Store,45-54,Active
USR000684,India,Spanish,2025-06-02,Social Media,18-24,Active
USR000685,India,Spanish,2025-03-10,Partner Bundle,35-44,Active
USR000686,Australia,Hindi,2025-03-25,Organic Search,18-24,Active
USR000687,India,Bengali,2025-04-09,Organic Search,18-24,Active
USR000688,India,Telugu,2025-04-21,Organic Search,25-34,Active
USR000689,India,Bengali,2025-03-01,Organic Search,25-34,Active
USR000690,UAE,Tamil,2025-03-14,Paid Ads,18-24,Active
USR000691,Germany,German,2025-07-24,Paid Ads,25-34,Active
USR000692,United States,English,2025-07-26,Social Media,18-24,Active
USR000693,Singapore,Bengali,2025-03-19,Organic Search,35-44,Active
USR000694,India,Hindi,2025-03-21,Paid Ads,45-54,Active
USR000695,Canada,English,2025-05-29,Organic Search,18-24,Active
USR000696,India,Portuguese,2025-01-24,Paid Ads,25-34,Active
USR000697,India,Bengali,2025-07-10,App Store,25-34,Active
USR000698,France,Portuguese,2025-03-07,Social Media,35-44,Active
USR000699,Germany,German,2025-05-16,Organic Search,45-54,Active
USR000700,India,Spanish,2025-01-24,Paid Ads,25-34,Active
USR000701,India,Bengali,2025-05-30,App Store,35-44,Active
USR000702,United States,French,2025-05-19,Referral,18-24,Active
USR000703,Germany,English,2025-05-11,Referral,35-44,Active
USR000704,India,Portuguese,2025-02-20,Partner Bundle,35-44,Active
USR000705,Canada,French,2025-03-15,Referral,35-44,Active
USR000706,UAE,Hindi,2025-04-28,Organic Search,35-44,Active
USR000707,India,Spanish,2025-03-08,Referral,25-34,Active
USR000708,UAE,Tamil,2025-03-02,Social Media,35-44,Active
USR000709,India,Portuguese,2025-07-05,Social Media,25-34,Active
USR000710,Canada,Tamil,2025-01-16,Social Media,25-34,Active
USR000711,Germany,French,2025-07-13,Partner Bundle,25-34,Active
USR000712,United States,English,2025-02-18,Organic Search,18-24,Active
USR000713,India,Hindi,2025-05-18,Paid Ads,35-44,Active
USR000714,Singapore,Telugu,2025-05-05,Partner Bundle,18-24,Active
USR000715,India,Spanish,2025-02-19,Organic Search,35-44,Active
USR000716,United Kingdom,Hindi,2025-03-09,Organic Search,35-44,Inactive
